"File","Line","Text"
"lib\l10n\app_localizations_th.dart","86","'鉊芹葷鉊Ｒ?鉊耜腹鉊?鉊耜?鉊啤艇鉊嗣?'"
"lib\l10n\app_localizations_th.dart","92","'鉆鉊?鉊耜?鉊嫩?'"
"lib\l10n\app_localizations_th.dart","95","'鉊?鉊冢?鉊抉?鉊耜?鉊?萼鉊徇葷鉆葡鉊葷鉊晤腺'"
"lib\l10n\app_localizations_th.dart","102","'鉊?鉊冢腹鉊嫩艇鉊?號鉊?鉊耜?鉆腹鉆?鉊??鉊萵鉊?鉊腦鉊詮?鉊耜?鉊丞虞鉊冢?鉊?號鉊?鉊耜?鉆葦鉊﹤?鉊冢葭鉊?鉊?萵鉆?'"
"lib\l10n\app_localizations_th.dart","105","'鉊芹腦鉆葡鉊?鉊晤葷鉊丞萼鉊腦'"
"lib\l10n\app_localizations_th.dart","108","'鉊冢萵鉊丞?鉊晤?鉊﹤?鉊晤葷鉊丞萼鉊腦 (鉊?號鉊?鉊??鉆鉊?鉊腦鉊嫩?鉆?鉊??鉊艇鉆葦鉊丞萵鉊?'"
"lib\l10n\app_localizations_th.dart","111","'鉊虞鉆葉鉊萵鉊抉艇鉊啤?鉊?*'"
"lib\l10n\app_localizations_th.dart","114","'鉊董鉊冢?鉊毯?鉊耜腺鉊萵鉊抉艇鉊啤?鉊?'"
"lib\l10n\app_localizations_th.dart","117","'鉊冢葡鉊Ｒ虜:'"
"lib\l10n\app_localizations_th.dart","120","'鉊冢葡鉊葭鉊?*'"
"lib\l10n\app_localizations_th.dart","123","'鉊抉萵鉊?鉊葩鉊?(MMDD)'"
"lib\l10n\app_localizations_th.dart","126","'鉆鉊落 *'"
"lib\l10n\app_localizations_th.dart","129","'鉆腹鉆?鉊?鉆鉊丞虞鉊冢?'"
"lib\l10n\app_localizations_th.dart","135","'鉊徇?鉊毯?'"
"lib\l10n\app_localizations_th.dart","141","'鉊芹?鉊抉?鉊芹號鉊?(cm)'"
"lib\l10n\app_localizations_th.dart","144","'鉊丞萵鉊萱鉊萼鉊葡鉊Ｒ?鉊冢?:'"
"lib\l10n\app_localizations_th.dart","150","'鉆?鉆?鉊虜鉊艇鉊毯?鉊葡鉊葉鉊獅?鉊?...'"
"lib\l10n\app_localizations_th.dart","157","'鉊芹葩鉆?鉊葭鉆?鉊冢?:(鉆鉊?鉊?鉆鉊?鉊葵鉊腦鉊冢葷鉆?鉊葉鉊??鉊?葭, 鉆腹鉊? 鉊抉萵鉊?鉊?鉊?'"
"lib\l10n\app_localizations_th.dart","160","'鉊芹葩鉆?鉊葭鉆?鉊艇鉊菽腺鉊?(鉆鉊?鉊?鉊﹤萼鉊?萼, 鉊葭鉆?鉊菽?鉆鉊芹葭鉊Ｒ?鉊萵鉊?'"
"lib\l10n\app_localizations_th.dart","164","'鉊葷鉊耜腹鉊丞萵鉊?鉊丞?鉊? 鉊葭鉆?鉊﹤?鉊﹤葭鉆?鉊?腦鉊嫩?: (鉆鉊?鉊?鉊腦鉊毯?鉆?鉆艇鉆葷鉆鉊?鉊?鉊葦鉊丞?鉊葡鉊?'"
"lib\l10n\app_localizations_th.dart","167","'鉊葩鉊?葩鉊Ｒ葡鉊?鉊耜?鉊耜?'"
"lib\l10n\app_localizations_th.dart","171","'鉊?鉊喪?鉊芹葭鉊Ｒ?鉆艇鉊啤葵鉆?鉊丞?鉊葡鉊??鉊嫩?: (鉆鉊?鉊?鉊號鉊?鉊Ｒ?鉊?鉊耜?鉊芹?鉊?鉆?鉊丞?鉊徇?鉆葡)'"
"lib\l10n\app_localizations_th.dart","175","'鉊萵鉊抉葉鉊Ｒ?鉊耜?鉊?鉊芹?鉊?鉊? (鉊號鉆?鉊丞?鉊? 鉊虜鉊?鉊?鉊菽?鉊晤?! 鉊萵鉊抉艇鉊啤?鉊? ...鉊冢?鉊?)'"
"lib\l10n\app_localizations_th.dart","178","'鉊腦鉊啤葷鉊晤?鉊毯?鉊虞鉆葉鉊葦鉊丞萵鉊?鉊晤葷鉊丞萼鉊腦:'"
"lib\l10n\app_localizations_th.dart","182","'鉆葵鉆?鉊?虞鉆葉鉊腦鉊耜葷鉆鉊虞鉆葉鉊葦鉊丞萵鉊?鉊晤葷鉊丞萼鉊腦 (鉆腹鉆?鉊葩鉊?2500 鉊萵鉊抉葉鉊晤?鉊拈腦)'"
"lib\l10n\app_localizations_th.dart","185","'鉊虜鉊?鉊?葩鉆腹鉊?鉊?鉊冢?鉆鉊?虞鉆葉鉊腦鉊耜葷:'"
"lib\l10n\app_localizations_th.dart","189","'鉆葵鉆?鉊虞鉆葉鉆鉊?虞鉆葉鉊?鉊冢?鉊萵鉊抉艇鉊啤?鉊?(鉆腹鉆?鉊葩鉊?2500 鉊萵鉊抉葉鉊晤?鉊拈腦)'"
"lib\l10n\app_localizations_th.dart","193","'鉊?鉊芹腦鉊詮?鉆鉊?虞鉆葉鉊腦鉊耜葷 (鉆腹鉆?鉊葩鉊?50 鉊萵鉊抉葉鉊晤?鉊拈腦, 鉊萼鉆葵鉊?鉆?鉊萵鉊腦鉊萵鉊?鉊?'"
"lib\l10n\app_localizations_th.dart","196","'鉊?鉊冢腹鉊嫩艇鉆鉊葩鉆腹鉆鉊葩鉊﹤?鉊葭鉆腺鉊抉?鉊晤?鉊萵鉊抉艇鉊啤?鉊?'"
"lib\l10n\app_localizations_th.dart","199","'鉆葵鉆?鉆葉鉊﹤號鉊丞?鉊葩鉆腹鉆鉊葩鉊?..'"
"lib\l10n\app_localizations_th.dart","202","'鉆鉊葩鉊?鉊腺鉆葦鉆?鉊嫩?鉆鉊丞?鉊?鉊葉鉊獅?鉊?鉊丞?鉊?鉊?鉊徇腦鉊獅葉鉆腹鉆?'"
"lib\l10n\app_localizations_th.dart","214","'鉊萵鉊?鉊嗣?'"
"lib\l10n\app_localizations_th.dart","220","'鉊虜鉊?鉊喪艇鉊晤?鉊萼鉊冢葉鉊?鉊耜?鉊徇?鉆葡鉊葉鉊芹腦鉆葡鉊?鉊晤葷鉊丞萼鉊腦'"
"lib\l10n\app_localizations_th.dart","223","'鉊?鉊冢?鉊葡鉊??鉊晤?鉊葆鉊?鉊?鉊?鉊萵鉊腦鉆葡鉊葦鉊?虞鉊冢?鉊﹤??'"
"lib\l10n\app_localizations_th.dart","229","'鉆腹鉆?鉆葉鉊?鉊耜腦'"
"lib\l10n\app_localizations_th.dart","236","'鉆?鉊??鉊腦鉊冢?鉊虞鉆葉鉊萵鉊抉艇鉊啤?鉊??鉊丞萼鉊冢萵鉊?鉊徇艇鉊腦鉊嫩?鉆?鉊??鉊艇鉆葉鉊Ｒ?鉊耜?鉊?鉊冢腺鉊徇?鉊嗣?鉊腦鉊嫩?!'"
"lib\l10n\app_localizations_th.dart","239","'鉊董鉊丞萵鉊?鉊晤?鉊葆鉊?..'"
"lib\l10n\app_localizations_th.dart","242","'鉊董鉊丞萵鉊葉鉊晤?鉆葦鉊丞?鉊?號鉊?鉊耜?...'"
"lib\l10n\app_localizations_th.dart","248","'鉊董鉊丞萵鉊?鉊?萼鉊﹤葷鉊丞?鉊丞腦鉊嫩?鉊葡鉊?..'"
"lib\l10n\app_localizations_th.dart","251","'鉊董鉊丞萵鉊?鉊晤?鉊葆鉊?鉆葉鉊﹤號鉊丞?鉊晤葷鉊丞萼鉊腦...'"
"lib\l10n\app_localizations_th.dart","255","'鉊芹腦鉆葡鉊?鉊晤葷鉊丞萼鉊腦 \""$charName\"" 鉆艇鉆葷!'"
"lib\l10n\app_localizations_th.dart","264","'鉊芹腦鉆葡鉊?鉊晤葷鉊丞萼鉊腦鉆腹鉆葵鉊喪?鉊??鉊? $error'"
"lib\l10n\app_localizations_th.dart","268","'鉊?號鉊艇鉊晤?鉊拈?鉆?鉊丞萼鉆鉊虞鉆葉鉊徇葡'"
"lib\l10n\app_localizations_th.dart","271","'鉊葡鉊??鉊晤?鉊葡鉊??鉊晤?鉊葭鉆艇鉊啤?鉊虞鉆葉鉊徇葡'"
"lib\l10n\app_localizations_th.dart","274","'鉆鉊葭鉆腺鉊抉?鉊晤?鉆鉊?葡'"
"lib\l10n\app_localizations_th.dart","277","'鉊葡鉊??鉊晤?鉊葡鉊??鉊晤?鉊葭'"
"lib\l10n\app_localizations_th.dart","289","'鉊萵鉊艇鉊冢? ID 鉊號鉆?鉊?鉆?鉊Ｒ萵鉊?鉊丞葩鉊?鉊冢腦鉆?鉆艇鉆葷'"
"lib\l10n\app_localizations_th.dart","292","'鉊葡鉊??鉊晤?鉊葡鉊??鉊晤葷鉊丞萼鉊腦'"
"lib\l10n\app_localizations_th.dart","295","'鉊號鉊萵鉊抉艇鉊啤?鉊??鉊菽?鉊號鉊?鉊丞?鉊冢?'"
"lib\l10n\app_localizations_th.dart","298","'鉊?鉊Ｒ?鉊耜腺鉊葷鉊耜腹鉆鉊?鉊葵鉆葷鉊?鉊晤葷'"
"lib\l10n\app_localizations_th.dart","301","'鉊?鉊冢?鉊喪葦鉊?鉆?鉊葡鉊??鉊徇?鉊腦鉊毯?鉊耜腦'"
"lib\l10n\app_localizations_th.dart","304","'鉊冢葉鉊?鉊耜?鉊?萼鉊?'"
"lib\l10n\app_localizations_th.dart","307","'鉊虜鉊?鉆葉鉊?鉊耜腦鉊冢葉鉊?鉊耜?鉊?萼鉊?鉊徇腦鉊獅葉鉆腹鉆?(織;?;`)'"
"lib\l10n\app_localizations_th.dart","310","'鉊萵鉊?鉊?鉊毯?'"
"lib\l10n\app_localizations_th.dart","313","'鉊Ｒ虞鉊腺鉊晤?'"
"lib\l10n\app_localizations_th.dart","316","'鉊?鉊丞?! 鉊萵鉊?鉊啤腦鉊冢?鉊詮?鉊艇鉊晤?鉊﹤葡??織?` )'"
"lib\l10n\app_localizations_th.dart","323","'鉊虜鉊?鉊?鉆?鉊徇腦鉊獅葉鉆腹鉆葷鉆葡鉊?鉊冢?鉊葡鉊?艇鉊?鉊晤?鉊葭鉊葭鉆?鉈毯?'"
"lib\l10n\app_localizations_th.dart","327","'鉊葡鉊??鉊喪?鉊葩鉊?鉊耜腦鉊葭鉆?鉊﹤?鉊芹葡鉊﹤葡鉊??鉊Ｒ?鉊冢?鉊艇鉊晤?鉆?鉆?鉊?鉊冢腹鉊嫩艇鉊萵鉆?鉊徇腹鉊?鉊啤?鉊嫩?鉊丞?鉊冢腺鉆葡鉊?鉊耜葷鉊?'"
"lib\l10n\app_localizations_th.dart","330","'鉆腹鉆?鉊萵鉊?鉊﹤?鉆?鉆?鉆葉鉊?鉊耜腦鉊丞?'"
"lib\l10n\app_localizations_th.dart","333","'鉊Ｒ虞鉊腺鉊晤?'"
"lib\l10n\app_localizations_th.dart","344","'鉆鉊抉葉鉊??鉊萵鉊?鉊冢?: $version'"
"lib\l10n\app_localizations_th.dart","352","'鉊腦鉊詮?鉊耜?鉊?鉆?鉆?鉊??鉊艇鉆?鉊冢?鉊虜鉊?鉊虞鉆葉鉊腦鉊冢?鉊?鉊冢腹鉊嫩艇鉆葦鉆葵鉊﹤?鉊嫩腦鉊?鉊?鉊冢?!'"
"lib\l10n\app_localizations_th.dart","355","'鉆?鉊葭鉆?鉊?鉆?'"
"lib\l10n\app_localizations_th.dart","362","'鉊董鉊丞萵鉊?鉊?鉊萵鉊?$friendName'"
"lib\l10n\app_localizations_th.dart","367","'鉆鉊虞鉆葉鉊徇葡鉊葡鉊??鉊?鉊萵鉊?$friendName'"
"lib\l10n\app_localizations_th.dart","371","'鉊葩鉊﹤?鉆?鉆葉鉊葷鉊耜腹...'"
"lib\l10n\app_localizations_vi.dart","12","'C?i ?廕暗'"
"lib\l10n\app_localizations_vi.dart","18","'Ph廕τ h廙 & G廙ξ 羸'"
"lib\l10n\app_localizations_vi.dart","24","'T廕另 c廕?b廕》 b癡'"
"lib\l10n\app_localizations_vi.dart","27","'B廕》 cha c籀 b廕另 k廙?ng廙 b廕》 n?o.'"
"lib\l10n\app_localizations_vi.dart","30","'Nh璽n v廕負 kh繫ng x獺c ?廙h'"
"lib\l10n\app_localizations_vi.dart","34","'?瓊 x廕ㄊ ra l廙 khi t廕ξ danh s獺ch b廕》 b癡: $error'"
"lib\l10n\app_localizations_vi.dart","38","'D廙 d?ng'"
"lib\l10n\app_localizations_vi.dart","44","'Ho廕﹀ b獺t'"
"lib\l10n\app_localizations_vi.dart","47","'Ngh廙h ng廙σ'"
"lib\l10n\app_localizations_vi.dart","50","'Ti廙 th'"
"lib\l10n\app_localizations_vi.dart","56","'Gia ?穫nh gi?u c籀'"
"lib\l10n\app_localizations_vi.dart","59","'T穩nh to獺n'"
"lib\l10n\app_localizations_vi.dart","62","'Chi廕禦 h廙真'"
"lib\l10n\app_localizations_vi.dart","65","'Hoang t廙g'"
"lib\l10n\app_localizations_vi.dart","68","'Ki礙n tr穫'"
"lib\l10n\app_localizations_vi.dart","71","'Ch繳'"
"lib\l10n\app_localizations_vi.dart","74","'D穫'"
"lib\l10n\app_localizations_vi.dart","77","'Ch廙?h廙'"
"lib\l10n\app_localizations_vi.dart","80","'Em h廙'"
"lib\l10n\app_localizations_vi.dart","83","'?廕雷 trai'"
"lib\l10n\app_localizations_vi.dart","86","'Xinh ?廕雷 l廙g l廕咳'"
"lib\l10n\app_localizations_vi.dart","89","'Tr獺i ng廙θ'"
"lib\l10n\app_localizations_vi.dart","92","'G廙ξ c廕σ'"
"lib\l10n\app_localizations_vi.dart","95","'Ch礙nh l廙h tu廙'"
"lib\l10n\app_localizations_vi.dart","98","'Kh繫ng t穫m th廕句 ng廙 d羅ng'"
"lib\l10n\app_localizations_vi.dart","102","'D廙?li廙 h穫nh 廕τh kh繫ng kh廙, vui l簷ng ch廙 l廕【 h穫nh 廕τh.'"
"lib\l10n\app_localizations_vi.dart","105","'T廕︽ nh璽n v廕負'"
"lib\l10n\app_localizations_vi.dart","109","'Album nh璽n v廕負 (廕τh ?廕吟 ti礙n l? h穫nh ?廕【 di廙 ch穩nh)'"
"lib\l10n\app_localizations_vi.dart","112","'T礙n nh璽n v廕負:*'"
"lib\l10n\app_localizations_vi.dart","115","'M繫 t廕?nh璽n v廕負:'"
"lib\l10n\app_localizations_vi.dart","118","'Tu廙:'"
"lib\l10n\app_localizations_vi.dart","121","'Ngh廙?nghi廙:*'"
"lib\l10n\app_localizations_vi.dart","127","'Gi廙 t穩nh *'"
"lib\l10n\app_localizations_vi.dart","130","'Cha ch廙'"
"lib\l10n\app_localizations_vi.dart","139","'Kh獺c'"
"lib\l10n\app_localizations_vi.dart","142","'Chi廙 cao:(cm)'"
"lib\l10n\app_localizations_vi.dart","145","'M繫 t廕?ngo廕【 h穫nh:'"
"lib\l10n\app_localizations_vi.dart","148","'Th廕?t穩nh c獺ch'"
"lib\l10n\app_localizations_vi.dart","151","'Th廕?t穩nh c獺ch kh獺c...'"
"lib\l10n\app_localizations_vi.dart","154","'Kh獺c'"
"lib\l10n\app_localizations_vi.dart","158","'Nh廙疸g th廙?y礙u th穩ch:(v穩 d廙? b獺nh kem d璽u, m癡o, ng?y ma)'"
"lib\l10n\app_localizations_vi.dart","161","'Nh廙疸g th廙?gh矇t:(v穩 d廙? kh廙?qua, ni 廙 ?o)'"
"lib\l10n\app_localizations_vi.dart","165","'B穩 m廕負 nh廙?kh繫ng ai bi廕篙: (v穩 d廙? th廙帷 ra l? ng廙 m羅 ?廙g)'"
"lib\l10n\app_localizations_vi.dart","168","'C廙?ch廙?v? h?nh ?廙g'"
"lib\l10n\app_localizations_vi.dart","172","'Gi廙g ?i廙 v? phong c獺ch n籀i: (v穩 d廙? l廕》h nh廕﹀ v廙 ng廙 l廕?'"
"lib\l10n\app_localizations_vi.dart","176","'V穩 d廙??廙 tho廕【: (Ng廙 chi: B廕》 th廕負 t廙 b廙叩g! Nh璽n v廕負: ...廙?)'"
"lib\l10n\app_localizations_vi.dart","179","'B廙 c廕τh nh璽n v廕負:'"
"lib\l10n\app_localizations_vi.dart","183","'Nh廕計 c璽u chuy廙 n廙 c廙吧 nh璽n v廕負 (t廙 ?a 2500 t廙?'"
"lib\l10n\app_localizations_vi.dart","186","'Kh廙 ?廕吟 c廙 truy廙:'"
"lib\l10n\app_localizations_vi.dart","190","'Nh廕計 c廙 truy廙 c廙吧 nh璽n v廕負 (t廙 ?a 2500 t廙?'"
"lib\l10n\app_localizations_vi.dart","194","'T籀m t廕眩 c璽u chuy廙 (t廙 ?a 50 t廙? s廕?hi廙 th廙?tr礙n th廕?g廕搆 g廙?'"
"lib\l10n\app_localizations_vi.dart","197","'Th繫ng tin b廙?sung v廙?nh璽n v廕負:'"
"lib\l10n\app_localizations_vi.dart","200","'Nh廕計 n廙 dung b廙?sung...'"
"lib\l10n\app_localizations_vi.dart","203","'C繫ng khai cho ng廙 chi kh獺c chi ch廙?'"
"lib\l10n\app_localizations_vi.dart","206","'C籀'"
"lib\l10n\app_localizations_vi.dart","209","'Kh繫ng'"
"lib\l10n\app_localizations_vi.dart","212","'T廕︽'"
"lib\l10n\app_localizations_vi.dart","218","'H廙囤'"
"lib\l10n\app_localizations_vi.dart","221","'B廕》 s廕?tho獺t kh廙 m?n h穫nh t廕︽ nh璽n v廕負'"
"lib\l10n\app_localizations_vi.dart","224","'C籀 c廕吵 lu th?nh b廕τ nh獺p kh繫ng?'"
"lib\l10n\app_localizations_vi.dart","227","'C籀'"
"lib\l10n\app_localizations_vi.dart","230","'Kh繫ng'"
"lib\l10n\app_localizations_vi.dart","233","'Ch廙h s廙苔 n廙 dung b廙?sung'"
"lib\l10n\app_localizations_vi.dart","237","'Vui l簷ng ?i廙 t礙n nh璽n v廕負 v? t廕ξ l礙n 穩t nh廕另 m廙 h穫nh ?廕【 di廙!'"
"lib\l10n\app_localizations_vi.dart","243","'?ang t廕ξ l礙n h穫nh 廕τh...'"
"lib\l10n\app_localizations_vi.dart","246","'Ch廙?c籀 th廙?t廕ξ l礙n t廙 ?a 10 h穫nh 廕τh.'"
"lib\l10n\app_localizations_vi.dart","249","'?ang x廙?l羸 h穫nh 廕τh...'"
"lib\l10n\app_localizations_vi.dart","252","'?ang lu d廙?li廙 nh璽n v廕負...'"
"lib\l10n\app_localizations_vi.dart","256","'?瓊 t廕︽ nh璽n v廕負 \""$charName\""!'"
"lib\l10n\app_localizations_vi.dart","261","'T廕︽ nh璽n v廕負 th廕另 b廕【: T廕ξ l礙n h穫nh 廕τh qu獺 th廙 gian, vui l簷ng ki廙 tra k廕篙 n廙 internet c廙吧 b廕》.'"
"lib\l10n\app_localizations_vi.dart","265","'T廕︽ nh璽n v廕負 th廕另 b廕【: $error'"
"lib\l10n\app_localizations_vi.dart","269","'Giao di廙 & N廙 dung'"
"lib\l10n\app_localizations_vi.dart","272","'Qu廕τ l羸 T?i kho廕τ & N廙 dung'"
"lib\l10n\app_localizations_vi.dart","275","'V廙?ch繳ng t繫i'"
"lib\l10n\app_localizations_vi.dart","278","'Qu廕τ l羸 t?i kho廕τ'"
"lib\l10n\app_localizations_vi.dart","287","'Kh繫ng x獺c ?廙h'"
"lib\l10n\app_localizations_vi.dart","290","'ID ng廙 d羅ng ?瓊 ?廙θ sao ch矇p v?o khay nh廙?t廕《'"
"lib\l10n\app_localizations_vi.dart","293","'Qu廕τ l羸 nh璽n v廕負'"
"lib\l10n\app_localizations_vi.dart","296","'Xem c獺c nh璽n v廕負 ?瓊 b廙?ch廕搖'"
"lib\l10n\app_localizations_vi.dart","299","'Ch穩nh s獺ch b廕υ m廕負'"
"lib\l10n\app_localizations_vi.dart","305","'??ng xu廕另'"
"lib\l10n\app_localizations_vi.dart","308","'B廕》 c籀 mu廙 ??ng xu廕另 kh繫ng?(織;?;`)'"
"lib\l10n\app_localizations_vi.dart","311","'T繫i b廕叮 nh廕吮'"
"lib\l10n\app_localizations_vi.dart","314","'X獺c nh廕要'"
"lib\l10n\app_localizations_vi.dart","318","'?廙θ r廙! T繫i s廕??廙ξ b廕》 quay l廕【??織?` )'"
"lib\l10n\app_localizations_vi.dart","321","'X籀a t?i kho廕τ'"
"lib\l10n\app_localizations_vi.dart","325","'B廕》 c籀 ch廕畚 ch廕疸 mu廙 x籀a t?i kho廕τ n?y kh繫ng?鉈毯?'"
"lib\l10n\app_localizations_vi.dart","329","'Thao t獺c n?y kh繫ng th廙?ho?n t獺c, t廕另 c廕?d廙?li廙 s廕?b廙?x籀a v藺nh vi廙!'"
"lib\l10n\app_localizations_vi.dart","332","'Kh繫ng, t繫i kh繫ng mu廙 x籀a'"
"lib\l10n\app_localizations_vi.dart","335","'X獺c nh廕要'"
"lib\l10n\app_localizations_vi.dart","339","'T?i kho廕τ ?瓊 ?廙θ x籀a th?nh c繫ng.'"
"lib\l10n\app_localizations_vi.dart","343","'C獺c nh璽n v廕負 v? b廙 c廕τh trong tr簷 chi ?廙 l? h c廕只, vui l簷ng kh繫ng 獺p d廙叩g v?o ?廙 th廙帷! N廕簑 c籀 ?i廙 tng ?廙g, ?籀 ch廙?l? s廙?tr羅ng h廙φ ng廕哎 nhi礙n.'"
"lib\l10n\app_localizations_vi.dart","347","'Phi礙n b廕τ 廙姊g d廙叩g: $version'"
"lib\l10n\app_localizations_vi.dart","351","'G廙ξ 羸'"
"lib\l10n\app_localizations_vi.dart","355","'Vui l簷ng ch廙h s廙苔 h廙?s c廙吧 b廕》 ?廙?ho?n thi廙 th繫ng tin tr廙 nh矇!'"
"lib\l10n\app_localizations_vi.dart","358","'?廕積 ch廙h s廙苔'"
"lib\l10n\app_localizations_vi.dart","361","'?廙?sau'"
"lib\l10n\app_localizations_vi.dart","365","'Tr簷 chuy廙 v廙 $friendName'"
"lib\l10n\app_localizations_vi.dart","370","'N廙 dung tr簷 chuy廙 v廙 $friendName'"
"lib\l10n\app_localizations_vi.dart","374","'Nh廕計 tin nh廕疸...'"
"lib\l10n\app_localizations_zh.dart","12","'閮剖?'"
"lib\l10n\app_localizations_zh.dart","15","'?湔?銝駁?憿'"
"lib\l10n\app_localizations_zh.dart","18","'??撱箄降'"
"lib\l10n\app_localizations_zh.dart","21","'?湔?隤?'"
"lib\l10n\app_localizations_zh.dart","30","'?芰閫'"
"lib\l10n\app_localizations_zh.dart","34","'頛憟賢??”??隤? $error'"
"lib\l10n\app_localizations_zh.dart","38","'皞急?'"
"lib\l10n\app_localizations_zh.dart","44","'瘣餅?'"
"lib\l10n\app_localizations_zh.dart","47","'隤輻'"
"lib\l10n\app_localizations_zh.dart","53","'撠'"
"lib\l10n\app_localizations_zh.dart","56","'鞊芷?'"
"lib\l10n\app_localizations_zh.dart","59","'?曉?擛亥?'"
"lib\l10n\app_localizations_zh.dart","62","'雿?'"
"lib\l10n\app_localizations_zh.dart","68","'?瑁?'"
"lib\l10n\app_localizations_zh.dart","71","'憭批?'"
"lib\l10n\app_localizations_zh.dart","74","'?踹夾'"
"lib\l10n\app_localizations_zh.dart","77","'摮詨?'"
"lib\l10n\app_localizations_zh.dart","80","'摮詨?'"
"lib\l10n\app_localizations_zh.dart","86","'蝢?犖'"
"lib\l10n\app_localizations_zh.dart","89","'?榆'"
"lib\l10n\app_localizations_zh.dart","104","'?萄遣閫'"
"lib\l10n\app_localizations_zh.dart","107","'閫?詨? (蝚砌?撘萇銝餉??剖?)'"
"lib\l10n\app_localizations_zh.dart","110","'閫?迂:*'"
"lib\l10n\app_localizations_zh.dart","113","'閫?膩:'"
"lib\l10n\app_localizations_zh.dart","116","'撟湧翩:'"
"lib\l10n\app_localizations_zh.dart","119","'?瑟平:*'"
"lib\l10n\app_localizations_zh.dart","125","'?批 *'"
"lib\l10n\app_localizations_zh.dart","137","'?嗡?'"
"lib\l10n\app_localizations_zh.dart","140","'頨恍?:(cm)'"
"lib\l10n\app_localizations_zh.dart","143","'憭?敶Ｗ捆:'"
"lib\l10n\app_localizations_zh.dart","149","'?嗡??扳?蝐?..'"
"lib\l10n\app_localizations_zh.dart","152","'?嗡?'"
